--- NEW SESSION ---
363356,-0.02,-0.00,0.99,-0.49,0.55,-0.98
363366,-0.02,-0.01,1.02,-0.79,1.22,-0.55
363376,-0.03,0.01,0.99,0.37,0.18,-0.61
363386,-0.02,-0.00,1.02,-0.67,-0.24,-0.31
363396,-0.02,-0.01,1.00,-0.49,0.92,-0.55
363406,-0.03,0.01,1.00,-0.67,0.24,-0.43
363416,-0.05,0.00,1.03,-0.37,0.98,-0.06
363426,-0.03,-0.00,1.01,-0.24,0.61,-0.49
363436,-0.01,-0.01,0.99,0.12,0.37,-0.55
363446,-0.02,-0.01,1.00,-0.18,-0.49,-0.61
363456,-0.01,-0.00,0.99,-0.18,0.00,-0.61
363466,-0.02,-0.01,1.01,0.85,0.73,-0.67
363476,-0.03,-0.01,0.99,0.24,0.12,-0.37
363486,-0.02,-0.01,1.01,-0.06,-0.31,-0.12
363496,-0.03,0.01,1.01,-0.55,-0.49,-0.92
363506,-0.02,-0.01,1.00,-0.31,0.24,-0.24
363516,-0.01,0.00,1.00,-0.49,-0.24,-0.85
363526,-0.03,0.02,1.00,0.06,1.59,-1.40
363536,-0.01,-0.00,1.01,-0.61,0.37,-0.49
363546,-0.02,0.00,1.00,-0.12,0.00,-0.24
363556,-0.02,0.00,1.01,0.37,0.49,-1.28
363566,-0.03,-0.01,1.00,-0.12,-0.18,-0.49
363576,-0.02,0.00,0.99,-0.18,-0.06,-0.67
363586,-0.03,0.00,0.99,-0.37,0.37,-0.55
363596,-0.02,-0.00,1.00,-0.18,-0.37,-0.92
363606,-0.03,0.01,1.03,0.12,-0.06,-0.31
363616,-0.04,-0.00,1.02,0.31,-0.79,-0.92
363626,-0.03,-0.00,1.02,0.79,0.67,-1.22
363636,-0.03,-0.00,1.00,-0.43,0.67,-0.92
363646,-0.03,0.01,1.00,-0.67,0.49,-0.73
363656,-0.02,-0.01,1.01,0.12,0.24,-0.37
363666,-0.03,-0.00,1.01,0.00,0.85,-0.92
363676,-0.03,-0.00,1.00,0.31,-0.85,0.31
363686,-0.03,0.00,1.01,0.00,0.06,-0.55
363696,-0.02,0.00,1.01,0.00,0.61,-1.10
363706,-0.03,-0.00,1.00,0.49,-0.24,-0.43
363716,-0.02,-0.00,1.01,0.12,-0.37,-0.49
363726,-0.03,0.00,1.01,-0.79,0.12,-0.24
363736,-0.03,0.01,1.00,-0.85,0.49,-0.85
363746,-0.02,-0.00,1.01,-0.06,-0.31,0.00
363756,-0.02,0.02,1.00,-0.24,1.40,-0.79
363766,-0.03,0.01,1.00,-0.55,0.43,-0.37
363776,-0.01,0.00,1.01,-0.61,0.37,-0.43
363786,-0.02,0.00,1.01,-0.55,0.43,-0.98
363796,-0.02,-0.01,0.99,0.06,0.12,-0.55
363806,-0.02,-0.01,0.99,0.31,-0.49,-0.31
363816,-0.02,-0.01,1.00,0.37,1.04,-1.28
363826,0.00,0.01,0.98,0.18,-0.18,-0.24
363836,-0.03,-0.01,1.02,0.73,0.73,-0.92
363846,-0.02,-0.01,1.00,0.18,-0.49,-0.67
363856,-0.03,0.00,1.00,-0.67,0.73,-0.67
363866,-0.04,-0.01,1.01,-0.67,0.43,-0.61
363876,-0.02,0.00,1.01,-0.37,1.04,-0.92
363886,-0.02,-0.00,1.01,-0.06,0.37,-0.31
363896,-0.03,-0.01,1.01,-0.67,0.43,-0.98
363906,-0.02,0.01,1.00,-0.24,0.55,-0.18
363916,-0.02,-0.01,1.00,-0.49,0.24,-0.43
363926,-0.02,0.00,1.01,-0.79,-0.06,-1.28
363936,-0.02,-0.01,1.01,-0.24,0.61,-1.04
363946,-0.03,0.01,1.00,0.43,0.06,-0.18
363956,-0.02,-0.00,1.00,-0.12,0.61,-0.49
363966,-0.01,0.01,1.00,-0.12,0.06,-0.31
363976,-0.03,-0.00,1.01,-0.37,0.49,-0.92
363986,-0.01,0.02,1.01,-0.49,0.85,-0.79
363996,-0.02,-0.01,1.01,0.24,-0.55,-0.61
364006,-0.03,-0.02,1.01,0.06,-0.12,-0.12
364016,-0.03,0.00,1.00,0.49,-0.31,0.00
364026,-0.01,0.00,1.00,-0.24,0.73,-0.79
364036,-0.03,-0.01,1.01,-0.06,0.61,-0.43
364046,-0.02,-0.00,1.00,0.18,-0.43,-0.73
364056,-0.03,-0.00,0.99,-0.61,1.34,-0.43
364066,-0.03,-0.01,1.02,-0.31,0.12,-0.67
364076,-0.01,0.01,1.01,0.12,0.49,-0.55
364086,-0.02,-0.01,1.00,0.12,0.37,-0.49
364096,-0.03,0.00,1.01,0.37,-0.06,-0.37
364106,-0.01,-0.01,1.01,0.55,0.49,-0.12
364116,-0.03,0.00,1.00,-0.12,-0.31,-0.37
364126,-0.03,0.01,1.00,0.00,-0.06,-0.43
364136,-0.03,0.01,1.01,-0.24,-0.18,-0.24
364146,-0.03,-0.01,1.03,-0.18,-0.43,-0.49
364156,-0.02,0.01,1.01,0.12,1.04,-0.61
364166,-0.03,-0.00,1.00,-0.31,0.18,-0.43
364176,-0.02,-0.01,1.01,0.18,0.06,0.12
364186,-0.03,-0.03,1.01,0.73,-0.67,-0.31
364196,-0.03,-0.01,1.01,0.37,-0.37,-0.24
364206,-0.02,-0.00,0.99,0.00,-0.24,-0.43
364216,-0.03,-0.01,1.02,0.06,0.00,-0.24
364226,-0.02,0.00,1.00,-0.18,0.43,-0.31
364236,-0.03,0.01,1.01,0.67,0.00,-0.12
364246,-0.02,-0.02,1.00,-0.06,-0.24,-0.85
364256,-0.01,0.00,0.99,0.55,-0.31,-0.49
364266,-0.02,0.00,1.02,-0.06,-0.31,-0.67
364276,-0.03,0.01,1.00,-0.24,-0.24,0.00
364286,-0.03,0.01,1.00,0.55,-0.12,-0.31
364296,-0.04,0.00,1.01,0.92,-0.24,0.00
364306,-0.03,-0.00,1.01,0.24,-0.49,-0.49
364316,-0.04,-0.01,1.00,-0.67,0.31,0.06
364326,-0.02,-0.00,1.00,0.12,-0.18,-0.43
364336,-0.02,-0.01,1.02,0.00,0.37,-0.73
364346,-0.02,-0.00,1.00,-0.85,0.18,-1.77
364356,-0.03,0.00,1.00,-0.24,-0.24,-0.85
364366,-0.02,-0.00,1.00,0.06,-0.37,-0.55
364376,-0.03,0.01,1.01,0.00,0.67,-0.73
364386,-0.01,-0.00,1.00,-0.24,0.55,-1.34
364396,-0.02,0.00,1.00,0.06,0.12,-0.24
364406,-0.02,0.01,1.01,-0.18,0.55,-0.37
364416,-0.01,0.01,1.01,0.24,-0.61,-0.98
364426,-0.02,0.00,1.02,-0.67,0.73,-1.28
364436,-0.02,0.01,1.00,0.43,-0.37,-0.37
364446,-0.01,0.01,0.99,0.00,-0.06,-0.98
364456,-0.03,0.00,1.02,-0.06,-0.55,-0.85
364466,-0.04,-0.00,1.01,-0.12,0.73,-0.43
364476,-0.01,0.01,1.00,-0.55,0.55,-1.10
364486,-0.03,0.00,1.01,0.12,0.55,-0.49
364496,-0.02,-0.00,1.00,0.31,-0.31,-0.55
364506,-0.02,0.00,1.00,0.31,0.00,-0.49
364516,-0.02,-0.01,0.99,-0.55,-0.24,-0.55
364526,-0.03,-0.00,1.01,-0.12,0.00,-1.28
364536,-0.01,-0.01,1.01,-0.61,-0.31,-0.79
364546,-0.03,-0.01,1.02,-0.18,-0.06,-0.73
364556,-0.01,0.01,0.99,-0.37,0.00,-0.67
364566,-0.03,-0.00,1.01,0.49,0.55,0.12
364576,-0.02,0.01,1.02,0.49,-0.49,-0.43
364586,-0.02,0.00,1.00,-0.37,0.00,-0.67
364596,-0.02,0.00,1.00,0.24,-0.24,-0.37
364606,-0.03,0.01,1.00,-0.12,0.43,-0.73
364616,-0.02,0.01,0.99,0.06,0.61,-0.49
364626,-0.02,-0.00,1.02,0.12,-1.16,-0.18
364636,-0.02,-0.00,1.00,0.12,0.00,-0.12
364646,-0.01,-0.00,1.00,0.12,0.43,-0.37
364656,-0.03,0.00,1.00,-0.31,1.28,-0.55
364666,-0.01,-0.00,1.00,-0.24,0.67,-0.85
364676,-0.01,0.00,0.99,-0.43,0.06,-0.55
364686,-0.02,0.01,0.98,0.31,0.31,-0.06
364696,-0.03,-0.01,1.00,0.06,-0.92,-0.31
364706,-0.02,-0.01,1.00,0.18,0.55,-0.49
364716,-0.03,-0.00,1.00,-0.98,0.18,-0.55
364726,-0.03,0.01,1.00,-0.43,-0.24,-0.43
364736,-0.01,-0.00,1.01,-0.24,1.10,-0.61
364746,-0.02,0.00,1.01,-0.37,1.22,-0.18
364756,-0.02,0.02,0.99,-0.18,0.00,-0.43
364766,-0.03,0.01,1.01,-0.92,0.18,-1.04
364776,-0.02,0.00,1.00,-0.55,0.18,-0.73
364786,-0.02,0.01,1.00,-0.49,0.49,-0.79
364796,-0.02,0.00,1.01,-0.49,0.24,-0.79
364806,-0.03,-0.01,1.01,-0.12,-0.31,-0.43
364816,-0.02,-0.00,1.00,-0.79,0.61,-0.55
364826,-0.02,0.01,0.99,-0.12,-0.61,-0.49
364836,-0.01,0.01,0.99,-0.61,0.31,-0.49
364846,-0.03,0.00,1.00,-0.55,-0.18,0.31
364856,-0.02,-0.01,1.00,-0.73,-0.24,-0.79
364866,-0.03,0.01,1.00,-0.18,0.12,-0.55
364876,-0.03,0.01,1.00,-0.85,0.79,-0.37
364886,-0.03,-0.01,1.01,0.06,0.98,-0.55
364896,-0.01,0.01,1.01,-0.37,0.18,-0.92
364906,-0.04,-0.01,1.02,-0.12,-0.18,-0.98
364916,-0.03,0.01,1.01,0.31,0.24,-0.98
364926,-0.02,-0.02,1.02,0.43,-0.06,-0.49
364936,-0.03,0.01,1.00,-0.12,0.67,-0.31
364946,-0.04,0.00,1.01,-0.43,0.61,-0.61
364956,-0.02,-0.00,1.02,-1.16,0.85,-0.67
364966,-0.02,-0.01,1.00,-0.37,0.18,-0.85
364976,-0.00,-0.00,1.01,-0.55,1.22,-0.73
364986,-0.02,0.00,0.98,0.00,-0.85,-0.79
364996,-0.01,-0.00,1.00,-0.37,0.12,-0.37
365006,-0.02,-0.00,1.01,-0.43,0.00,-1.16
365016,-0.03,0.01,1.01,-0.18,-0.24,-0.98
365026,-0.03,-0.02,1.00,-0.18,0.31,-0.73
365036,-0.02,0.00,1.00,-0.37,0.61,-0.55
365046,-0.03,0.00,1.00,0.37,0.85,-0.67
365056,-0.01,0.01,0.99,-0.12,-0.49,-0.06
365066,-0.03,0.00,1.00,0.12,0.12,-0.79
365076,-0.02,0.00,1.00,0.55,-0.24,-0.49
365086,-0.02,-0.00,1.01,-0.67,-0.67,-0.79
365096,-0.01,-0.00,0.99,-0.61,0.67,0.18
365106,-0.02,0.00,1.00,-0.67,0.49,-0.79
365116,-0.01,0.00,1.00,0.49,-0.18,0.06
365126,-0.03,0.01,1.00,-0.18,-0.12,-0.37
365136,-0.01,0.00,1.01,0.12,-0.73,0.24
365146,-0.03,0.00,1.00,0.61,-0.06,-0.12
365156,-0.03,0.01,1.01,0.43,-0.73,-0.49
365166,-0.04,-0.01,1.01,-0.49,0.31,-0.55
365176,-0.03,-0.02,1.01,0.43,0.18,-0.85
365186,-0.01,0.01,1.00,0.06,0.49,-1.10
365196,-0.03,0.01,0.99,-0.73,-0.06,-0.61
365206,-0.04,-0.01,1.01,-0.12,0.55,-0.61
365216,-0.02,0.01,0.99,-0.49,-0.31,-0.18
365306,-0.03,-0.00,1.00,0.43,0.92,-0.43
365316,-0.01,-0.00,1.00,0.67,-0.73,0.00
365326,-0.03,0.01,1.01,-0.31,-0.12,-1.59
365336,-0.03,0.01,1.00,0.18,-0.49,-0.49
365346,-0.03,0.00,0.99,0.43,0.37,-0.67
365356,-0.02,-0.00,1.00,-0.37,1.46,-0.31
365366,-0.02,0.00,1.01,-0.12,1.16,-0.79
365376,-0.01,-0.01,1.00,-0.43,0.00,-0.49
365386,-0.04,-0.00,1.00,-0.43,1.10,-0.55
365396,-0.02,-0.01,1.00,-0.06,-0.31,-0.73
365406,-0.02,0.00,1.02,-0.31,0.00,-0.67
365416,-0.03,-0.01,1.00,-0.37,0.06,-0.31
365426,-0.03,-0.00,1.01,-0.31,0.73,-0.12
365436,-0.02,0.01,0.99,-0.31,0.31,-0.24
365446,-0.02,-0.00,1.00,-0.12,0.18,-1.28
365456,-0.01,0.01,1.00,-0.31,-0.18,0.12
365466,-0.03,-0.00,1.00,-0.12,0.43,-1.04
365476,-0.02,-0.00,1.00,0.55,0.43,-0.55
365486,-0.02,0.01,1.01,-0.18,0.24,-0.67
365496,-0.02,0.00,1.00,0.73,-0.12,-0.12
365506,-0.02,0.01,0.98,-0.37,0.92,-0.98
365516,-0.02,0.01,1.00,0.06,0.00,-0.92
365526,-0.03,-0.00,1.01,-0.24,-0.43,-0.43
365536,-0.03,-0.01,1.01,0.18,-0.49,-0.73
365546,-0.02,-0.00,1.00,-0.06,-0.31,-0.61
365556,-0.02,-0.00,1.00,0.43,-0.37,-0.43
365566,-0.04,0.00,1.00,0.00,0.61,-0.61
365576,-0.03,0.00,1.00,-0.24,-0.18,-0.24
365586,-0.03,0.01,1.01,0.31,-0.18,-0.37
365596,-0.02,0.01,1.00,-0.12,0.18,-0.98
365606,-0.03,0.00,1.01,-0.49,0.37,-0.37
365616,-0.03,-0.01,1.00,-0.31,-0.43,-0.55
365626,-0.02,0.01,1.00,0.24,0.37,-0.85
365636,-0.02,-0.02,1.01,-0.24,1.10,-0.55
365646,-0.03,-0.00,0.99,-0.24,0.43,-0.49
365656,-0.03,-0.01,0.99,-0.12,-0.24,-0.49
365666,-0.03,-0.01,1.00,0.18,-0.55,-0.55
365676,-0.04,-0.02,1.01,-0.43,-0.12,-0.24
365686,-0.03,0.01,0.99,-0.85,0.49,-0.61
365696,-0.02,0.01,1.01,-0.37,-0.55,-0.37
365706,-0.03,0.01,1.00,-0.55,0.98,-0.98
365716,-0.02,-0.00,1.00,0.49,0.61,-0.67
365726,-0.02,0.01,0.99,0.37,0.06,-0.61
365736,-0.01,0.00,1.00,-0.18,-0.55,-0.73
365746,-0.03,-0.01,1.00,-0.06,-0.55,-1.16
365756,-0.02,-0.00,1.00,-0.67,0.49,-0.37
365766,-0.01,0.01,1.00,-0.31,0.98,-0.18
365776,-0.02,-0.00,1.00,0.43,-1.16,-0.73
365786,-0.03,0.00,1.00,-0.06,0.37,-0.85
365796,-0.04,0.00,1.01,-0.61,-0.73,-1.04
365806,-0.03,-0.01,1.00,0.61,1.16,-0.49
365816,-0.02,0.00,1.01,0.73,0.49,-0.06
365826,-0.03,0.00,1.00,-0.24,0.24,-0.49
365836,-0.01,0.00,0.99,0.49,0.18,-0.18
365846,-0.02,-0.00,1.01,0.18,0.06,0.06
365856,-0.02,0.00,1.00,-0.43,0.31,-0.98
365866,-0.02,-0.00,1.00,-0.37,0.37,-0.18
365876,-0.03,0.01,1.01,-0.31,0.12,-1.34
365886,-0.02,-0.00,1.00,0.06,0.12,-0.49
365896,-0.03,-0.01,1.01,0.79,0.06,-0.43
365906,-0.02,-0.01,1.01,-1.04,0.61,-0.24
365916,-0.03,-0.00,1.00,0.24,-0.55,-0.24
365926,-0.02,-0.02,1.01,0.00,-0.18,-0.49
365936,-0.03,-0.01,1.00,0.00,-0.06,-0.31
365946,-0.02,-0.00,1.00,-0.37,0.18,-0.49
365956,-0.02,-0.00,1.00,-0.24,0.12,-0.24
365966,-0.03,0.00,1.00,0.06,0.49,-0.49
365976,-0.02,0.01,1.01,0.31,-0.12,-0.61
365986,-0.01,-0.01,1.01,0.06,0.79,-0.55
365996,-0.03,-0.00,1.01,-0.06,0.49,-0.98
366006,-0.03,0.00,1.00,0.73,0.24,-0.73
366016,-0.04,-0.00,1.01,-0.37,0.67,-1.10
366026,-0.03,-0.00,1.00,0.67,0.55,-0.73
366036,-0.03,-0.00,1.00,0.73,0.67,-1.04
366046,-0.03,0.00,1.01,0.06,0.92,-0.43
366056,-0.02,0.00,1.00,0.18,0.49,-0.43
366066,-0.02,0.00,1.00,-1.53,0.24,-0.79
366076,-0.03,-0.00,1.01,0.67,0.00,-0.24
366086,-0.03,0.01,1.03,0.00,-0.85,0.31
366096,-0.02,0.01,1.00,-0.06,0.85,-0.85
366106,-0.03,0.00,1.01,0.24,0.43,-0.73
366116,-0.02,0.01,1.01,0.43,0.67,-0.61
366126,-0.03,0.01,1.01,0.43,0.18,-0.37
366136,-0.02,0.00,1.01,-0.49,0.24,-0.12
366146,-0.02,0.01,1.00,-0.49,0.06,-0.55
366156,-0.02,0.00,1.00,0.98,0.18,0.43
366166,-0.02,-0.00,1.00,-0.43,-0.18,-1.28
366176,-0.02,0.01,1.01,0.31,0.24,-0.85
366186,-0.03,0.00,1.02,0.18,-0.73,-1.10
366196,-0.03,0.01,1.00,0.18,-0.37,-0.49
366206,-0.03,0.00,1.01,-0.67,0.31,-0.67
366216,-0.02,0.01,1.00,-0.18,0.00,-0.85
366226,-0.03,-0.01,1.01,-0.79,0.18,-0.79
366236,-0.01,0.00,1.00,-0.06,0.31,-0.92
366246,-0.03,-0.00,1.02,0.31,-0.79,-0.49
366256,-0.03,-0.00,1.01,-0.37,0.00,0.37
366266,-0.02,-0.01,1.00,0.67,-0.18,-0.24
366276,-0.03,0.00,1.02,-0.92,0.12,-0.18
366286,-0.03,0.01,1.01,0.37,-0.55,-0.12
366296,-0.02,-0.00,1.01,0.18,-0.06,-0.31
366306,-0.04,0.00,0.99,-0.06,0.24,-0.73
366316,-0.02,0.01,1.00,0.37,0.31,-1.10
366326,-0.02,0.01,1.00,0.12,-0.18,-0.49
366336,-0.03,0.01,0.99,-0.31,0.61,-0.85
366346,-0.02,0.01,1.01,-1.16,0.37,-0.37
366356,-0.01,-0.00,1.01,0.12,-0.18,-0.43
366366,-0.03,-0.00,1.02,0.06,0.00,-0.31
366376,-0.02,0.01,1.02,-0.18,0.79,-0.61
366386,-0.03,0.00,0.99,-0.31,-0.98,-0.24
366396,-0.02,-0.00,1.00,-0.49,1.28,-0.43
366406,-0.02,0.02,1.00,-0.18,-0.43,-0.31
366416,-0.02,0.01,1.01,-0.12,0.18,-0.49
366426,-0.02,-0.00,1.00,-0.85,0.55,-0.18
366436,-0.02,0.00,1.01,-0.49,0.61,-0.55
366446,-0.01,0.01,1.00,0.49,0.49,-1.16
366456,-0.02,0.01,1.01,-0.18,0.98,-0.79
366466,-0.02,0.01,1.00,-0.31,0.73,-0.24
366476,-0.02,0.00,1.01,0.55,0.12,-0.67
366486,-0.02,0.00,1.00,-0.12,0.85,-0.18
366496,-0.03,-0.02,1.01,-0.37,0.00,-0.31
366506,-0.02,0.00,1.00,-0.31,0.85,-0.73
366516,-0.02,0.00,1.00,-0.31,-0.06,-0.37
366526,-0.02,0.00,1.02,0.55,-0.12,-0.12
366536,-0.02,0.01,1.00,-0.24,0.12,-0.31
366546,-0.02,0.01,1.00,0.00,0.85,-0.24
366556,-0.02,-0.00,1.00,0.00,1.22,-0.98
366566,-0.02,0.01,1.00,-0.37,1.22,-0.49
366576,-0.02,-0.01,1.00,-0.31,1.83,-0.73
366586,-0.02,0.01,1.01,0.61,0.24,-0.37
366596,-0.02,-0.00,1.00,-0.18,0.00,-0.18
366606,-0.02,-0.01,1.01,0.67,-0.06,-0.37
366616,-0.03,-0.01,1.01,-0.49,-0.37,-0.49
366626,-0.04,-0.00,1.01,0.18,-0.37,-0.43
366636,-0.02,0.00,0.99,-0.43,-0.06,-0.61
366646,-0.03,0.02,1.00,-0.18,0.73,-0.85
366656,-0.02,0.01,0.98,0.06,-0.85,-0.49
366666,-0.02,-0.00,1.00,-1.16,0.55,-0.61
366676,-0.01,-0.01,0.99,-0.55,0.00,-0.67
366686,-0.03,0.01,1.01,0.18,-0.55,-0.49
366696,-0.01,0.01,1.00,-0.18,-0.43,-0.12
366706,-0.01,-0.02,1.00,-0.49,-0.49,0.00
366716,-0.03,-0.01,1.00,-0.49,0.79,-0.92
366726,-0.03,0.01,1.00,0.06,-0.55,0.24
366736,-0.04,-0.02,1.02,0.18,-0.24,-0.12
366746,-0.02,-0.00,1.01,-0.24,-0.61,-0.55
366756,-0.02,-0.01,0.99,0.49,0.37,-1.04
366766,0.01,-0.00,1.01,-0.73,0.31,-0.67
366776,-0.02,0.02,1.00,-0.24,-0.18,-0.43
366786,-0.01,-0.00,0.99,-0.55,0.55,-0.98
366796,-0.03,-0.00,1.01,-0.67,1.22,-0.43
366806,-0.03,0.00,1.01,-0.12,-0.24,-0.31
366816,-0.03,0.01,1.02,-0.37,0.43,-0.79
366826,-0.03,-0.00,1.01,-0.24,0.31,-1.34
366836,-0.03,-0.01,0.99,0.24,-0.31,-0.37
366846,-0.01,-0.01,1.00,-0.98,0.24,-0.73
366856,-0.02,0.01,1.02,-0.37,0.00,-0.18
366866,-0.04,-0.02,1.01,-0.37,1.04,-0.61
366876,-0.01,-0.00,1.01,-0.37,0.85,-1.04
366886,-0.03,0.01,1.01,-0.43,-0.43,-0.43
366896,-0.03,-0.00,0.99,-0.06,0.24,-0.37
366906,-0.02,0.01,1.00,0.06,0.61,-0.37
366916,-0.03,-0.01,1.01,-0.12,0.31,-0.31
366926,-0.02,0.01,1.00,0.31,-0.24,0.12
366936,-0.04,-0.01,1.01,-0.67,0.24,-0.43
366946,-0.03,-0.00,1.02,0.79,0.06,-0.49
366956,-0.02,0.01,1.01,0.24,-0.85,-0.31
366966,-0.02,0.00,1.01,-0.61,0.79,-0.67
366976,-0.02,-0.00,1.02,0.31,0.12,-0.73
366986,-0.02,-0.01,1.00,-0.24,0.24,-0.18
366996,-0.01,-0.00,1.01,-0.24,0.18,-0.43
367006,-0.02,-0.00,1.01,0.00,-0.55,-0.73
367016,-0.03,0.00,1.00,0.61,0.00,-0.37
367026,-0.02,0.00,1.01,-0.73,1.28,-1.22
367036,-0.02,-0.01,1.01,0.31,0.43,-0.67
367046,-0.03,0.01,1.00,-0.61,0.31,-0.73
367056,-0.03,0.01,1.01,0.18,0.55,-0.85
367066,-0.01,0.02,1.02,-0.31,0.55,-0.61
367076,-0.02,0.00,1.00,-0.31,-0.49,-0.55
367086,-0.02,-0.00,1.00,-0.06,-0.24,-0.37
367096,-0.03,0.01,1.00,0.18,0.61,-0.18
367106,-0.03,0.01,1.01,-0.12,1.22,-1.10
367116,-0.03,0.00,1.00,-0.06,0.67,-0.67
367126,-0.01,0.00,1.01,-0.18,0.00,-0.73
367136,-0.03,-0.01,1.00,0.55,-0.49,0.00
367146,-0.02,-0.01,1.03,0.12,0.18,-0.85
367156,-0.02,0.00,1.01,-0.73,-0.85,-0.18
367166,-0.02,-0.01,1.01,-0.49,0.85,-0.55
367176,-0.01,-0.00,0.99,-0.55,0.06,-0.61
367186,-0.03,-0.00,1.01,0.55,-0.85,-0.55
367196,-0.03,0.01,1.01,0.61,-0.61,-0.24
367206,-0.03,-0.00,1.01,0.06,-0.61,-0.49
367216,-0.01,0.00,1.01,-0.61,1.16,-1.16
367226,-0.03,-0.00,1.00,0.61,0.49,-0.85
367236,-0.02,-0.01,1.00,0.67,-0.18,-0.55
367246,-0.03,0.02,1.01,-0.37,-0.37,-0.79
367256,-0.03,-0.00,1.00,-0.49,0.55,-0.55
367266,-0.02,0.01,1.01,-0.49,-0.43,-0.55
367276,-0.01,0.00,1.00,-0.24,-0.49,-1.10
367286,-0.01,0.01,1.01,-0.67,0.43,-0.24
367296,-0.02,0.01,0.99,-0.31,1.10,-0.61
367306,-0.03,-0.01,1.01,-0.55,0.43,-1.28
367316,-0.02,-0.00,1.00,-0.55,-0.61,-1.53
367326,-0.03,0.00,0.99,-0.43,0.31,-0.43
367336,-0.02,-0.02,1.01,0.31,-0.31,-0.61
367346,-0.01,0.01,1.00,-0.06,0.43,-0.49
367356,-0.03,-0.02,1.01,-0.18,-0.43,-0.61
367366,-0.02,-0.02,1.00,0.31,0.12,-1.04
367376,-0.03,-0.01,0.99,-0.18,0.55,-0.49
367386,-0.03,-0.00,1.00,-0.31,0.06,-0.49
367396,-0.03,-0.00,1.02,-0.73,0.67,-1.34
367406,-0.02,0.00,1.00,-0.79,0.00,-0.67
367416,-0.01,0.00,0.99,-0.12,0.00,-0.79
367426,-0.03,0.00,0.99,-0.55,-0.12,-0.85
367436,-0.03,0.01,1.01,0.37,0.00,-0.85
367446,-0.03,-0.00,1.01,-0.43,-0.49,-0.18
367456,-0.02,0.00,1.00,-0.18,-0.06,-0.79
367466,-0.02,-0.01,1.01,-0.12,0.73,-0.55
367476,-0.04,0.00,1.02,0.61,-0.12,-0.31
367486,-0.03,0.00,1.00,-0.49,0.12,-0.12
367496,-0.02,-0.02,1.01,-0.43,-0.18,-0.31
367506,-0.04,-0.01,1.01,0.00,0.00,-0.61
367516,-0.02,0.01,0.99,0.06,1.16,-0.37
367526,-0.04,-0.00,1.01,0.06,0.12,-0.79
367536,-0.01,-0.01,1.01,-0.24,0.37,-0.73
367546,-0.02,-0.01,1.01,-0.31,-0.49,-0.31
367556,-0.01,-0.00,1.01,-0.06,0.06,-0.43
367566,-0.01,0.00,1.00,0.31,0.43,-0.49
367576,-0.03,0.00,1.00,-0.37,0.79,-0.24
367586,-0.04,0.01,1.02,0.18,0.31,-0.49
367596,-0.03,0.00,1.01,0.12,0.61,-0.31
367606,-0.04,0.02,0.99,-0.06,0.61,-0.73
367616,-0.04,0.00,1.00,-0.73,0.37,-0.24
367626,-0.03,-0.01,1.01,-0.24,0.18,-0.37
367636,-0.02,0.00,1.00,0.31,-0.43,-0.55
367646,-0.01,-0.01,1.00,0.85,0.18,-0.55
367656,-0.01,-0.01,1.00,-0.12,0.12,-0.43
367666,-0.03,0.00,1.00,-0.18,0.18,-0.31
367676,-0.01,0.01,1.01,-0.06,0.00,0.12
367686,-0.04,0.01,1.02,-0.24,0.55,-0.61
367696,-0.01,0.01,1.01,-0.24,-0.06,-0.49
367706,-0.03,0.01,1.01,0.37,-0.73,-0.31
367716,-0.03,0.03,1.01,-0.18,0.43,-0.18
367726,-0.03,-0.00,1.01,-0.37,0.18,-0.79
367736,-0.02,-0.01,1.01,-0.06,-1.77,-0.06
367746,-0.02,-0.01,1.01,0.06,0.31,-0.67
367756,-0.02,-0.00,1.01,0.43,0.24,-0.79
367766,-0.01,-0.00,0.99,0.73,-0.31,-0.43
367776,-0.02,0.00,0.99,0.12,0.43,-0.06
367786,-0.01,0.02,1.03,0.43,0.43,-0.73
367796,-0.02,-0.00,1.01,-0.43,0.79,-0.49
367806,-0.04,0.00,1.00,0.18,0.98,-0.92
367816,-0.04,-0.01,1.01,-0.18,0.31,-0.61
367826,-0.02,0.00,1.01,-0.18,-0.18,-0.37
367836,-0.01,0.01,1.01,0.18,1.04,-0.85
367846,-0.01,0.00,1.01,-0.55,-0.79,-0.55
367856,-0.01,-0.01,0.99,-0.24,-0.12,-0.49
367866,-0.01,-0.01,1.00,-0.12,-0.06,-0.49
367876,-0.01,-0.00,1.00,-0.31,0.12,-0.67
367886,-0.01,-0.02,1.02,-0.18,-0.31,-0.61
367896,-0.02,-0.01,1.00,-0.43,-0.12,-0.37
367906,-0.03,-0.00,1.01,0.06,-0.85,-0.06
367916,-0.03,0.00,1.01,0.37,-0.43,-0.79
367926,-0.03,0.02,0.99,0.18,0.12,-0.31
367936,-0.02,-0.00,1.02,0.00,1.04,-0.55
367946,-0.03,0.02,1.00,0.06,0.73,0.00
367956,-0.02,0.01,1.00,-0.18,-0.98,-0.37
367966,-0.02,-0.00,0.99,-0.37,0.92,-1.04
367976,-0.03,-0.01,1.00,-0.73,-0.18,-0.49
367986,-0.01,0.01,1.00,-0.18,0.24,-1.10
367996,-0.02,-0.00,0.99,-0.06,-0.31,-0.31
368006,-0.04,-0.01,1.01,-0.31,0.31,-0.37
368016,-0.03,-0.00,1.01,-0.55,0.37,-0.55
368026,-0.04,0.01,1.01,-0.31,0.98,-0.67
